seed_id,pool,dimension,n_articles,sensitivity_mean,sensitivity_std,sensitivity_ci_low,sensitivity_ci_high,pri_mean,pri_std,pri_ci_low,pri_ci_high,sms_drift_mean,cs_var_mean,faith_var_mean,cs_mean,faith_mean
A34,A,Completeness Framing,30,0.40623915943962646,0.09713203494118845,0.3718817406048478,0.44159894096064045,0.6046907572471472,0.08674206899988639,0.5743332389861419,0.6365857699087676,0.07147268851598104,0.0027036345916921036,0.03106381850219229,0.442926802559338,0.31302180703108523
A35,A,Completeness Framing,30,0.47285857238158774,0.13542148524270825,0.4238625750500332,0.5212269846564376,0.6091426579383905,0.08766131698443431,0.5779940409211796,0.6405058312471379,0.07168248494466146,0.0034787534014642674,0.03663816698745671,0.39186045309522194,0.4026579733317097
B01,B,Lexical Filter,30,0.438279964420725,0.15854239334871864,0.3823937903046476,0.4961404964420725,0.5185079006480149,0.07914927856617081,0.49063375990297886,0.5474977884345519,0.08881934682528178,0.0009775296381785276,0.04265554145971994,0.13204175771403065,0.43128409671286744
B02,B,Lexical Filter,30,0.44761730042250386,0.10457161787972781,0.41036827329330655,0.4856411357571714,0.6245744078532126,0.09715232639746395,0.5911067031749938,0.660272621570709,0.06260542869567871,0.002229902814072557,0.041063654427775584,0.4514326542359423,0.366460601395617
B03,B,Lexical Filter,30,0.5193957082499444,0.08381444993333811,0.4906530186791195,0.5506168556815654,0.5654602824473325,0.07386763098636746,0.5402053101268858,0.5934483001350854,0.07223254640897116,0.003883043430538326,0.02843037442373387,0.3998023362700148,0.21768993326566285
B04,B,Theme Isolation,30,0.7606331999110518,0.15834941442089975,0.701817586724483,0.8155527434956638,0.4328120437138444,0.06420150380943361,0.4099706259123853,0.4555894080824862,0.22472444077332815,0.013406776264108095,0.026484602223947395,0.21890085591764316,0.18434608180800244
B05,B,Theme Isolation,30,0.5431904603068712,0.12028656621787473,0.49916862630642655,0.5852830915054481,0.525138985444602,0.05617488037530477,0.5055954248341894,0.545515889500039,0.17285460829734803,0.004530397737100655,0.04655927995605374,0.28701649767455106,0.37530021830979327
B06,B,Theme Isolation,30,0.635541472092506,0.10591029284213122,0.598602165332444,0.6753692461641092,0.4668358628821616,0.041963710666591644,0.4522906645277288,0.4822414702620581,0.13302827874819437,0.005498349341242116,0.028482566951590026,0.23796945187288465,0.14703146490371888
B07,B,Theme Isolation,30,0.529332888592395,0.1094560906923831,0.48969239215032234,0.5675589698688014,0.5412245528468053,0.05066042520883551,0.5235971084568818,0.5599149317226082,0.09467492500940959,0.0030664845110737315,0.06544778616931107,0.34629418200704376,0.2315662365924153
B08,B,Theme Isolation,30,0.5868806982432735,0.17256453624654042,0.5249045474760952,0.648228068712475,0.5348082891171084,0.0669577683167811,0.5119397186975515,0.5598673720300078,0.11680187781651814,0.004664290161690793,0.031325554645501616,0.3556013365622992,0.2282742897876435
B09,B,Persona / Tone,30,0.488681899043807,0.12982318147403626,0.4424991661107405,0.5344613492328218,0.5036401600272478,0.04291164987169311,0.4882306798730195,0.5192231267443436,0.08997003436088562,0.004523899853440229,0.02808354877563142,0.27459148127933936,0.17408462129533292
B10,B,Persona / Tone,30,0.34490549255058933,0.12721618485956515,0.30012500000000003,0.3916558122081387,0.666729865449558,0.08081701339838748,0.6372016700361791,0.6952610205746927,0.09279630581537883,0.0020248407995940407,0.03178939114246066,0.3123059673346432,0.778165196834339
B11,B,Persona / Tone,30,0.35418945963975984,0.12133811266194332,0.3111337558372248,0.3973899961085168,0.6243207762449693,0.09178359058195391,0.5922929752625564,0.6582416404900638,0.05136687358220418,0.0013926670269509183,0.03825816477074721,0.43638706368034186,0.36852821355892545
B12,B,Persona / Tone,30,0.6800494774293975,0.1271153910833257,0.6342108627974207,0.7247796586613298,0.5107392752477856,0.046443912504161626,0.49477655777387075,0.5281707535727344,0.11222987572352092,0.010882446122075333,0.03512232966470452,0.29611134972510783,0.207969012533625
B13,B,Persona / Tone,30,0.48190905047809657,0.12524563267246036,0.437288428396709,0.5275352457193684,0.5126320468516249,0.04608103249675318,0.4968065513425822,0.5298585601364515,0.07881822983423868,0.0032171105069921683,0.011450662895745247,0.32498433254388753,0.12165928957983851
B14,B,Persona / Tone,30,0.5901790082277074,0.12200357161160919,0.5462972398265509,0.6330014454080498,0.5012006599480725,0.046675715537076744,0.4842461096778909,0.5181354708395294,0.12714654405911763,0.005434014364915201,0.06024075651754227,0.2320523862368719,0.2833637695552574
B15,B,Meta-reflection,30,0.6199305092283746,0.12838181761454096,0.572100163998221,0.6662725567044696,0.5528252198112427,0.06005988397290738,0.5313139301689686,0.5746954487578022,0.10051942865053813,0.004750888523330965,0.038128976114612564,0.3313802501275193,0.30819961490730446
