seed_id,pool,dimension,n_articles,sensitivity_mean,sensitivity_std,sensitivity_ci_low,sensitivity_ci_high,pri_mean,pri_std,pri_ci_low,pri_ci_high,sms_drift_mean,cs_var_mean,faith_var_mean,cs_mean,faith_mean
A29,A,Tone Register,30,0.4910384700911719,0.10729016886109392,0.4510588308872581,0.5286314626417612,0.6017198958542409,0.08391881973882838,0.5727240490766738,0.6331890161076512,0.06613497336705526,0.0027994653448694274,0.03375344501703587,0.4414703928583445,0.2946369908025695
A30,A,Tone Register,30,0.543276072937514,0.12598005039327467,0.49920945908383374,0.5886313236602179,0.6808746773211475,0.052537090906029135,0.6618223620187648,0.6995641519342057,0.1076326847076416,0.005311741928351076,0.06825704495520861,0.3672813780990095,0.7815170754782027
A31,A,Tone Register,30,0.5472159217255947,0.11671163122119844,0.5046366049588614,0.5875852651767846,0.546590980563683,0.058409271887388044,0.5270702515651027,0.5692112486190262,0.11620983481407166,0.003285526675512474,0.04114519481658405,0.38563997761821783,0.23240368929174213
A32,A,Tone Register,30,0.5892717367133644,0.10408115679803007,0.551333361129642,0.626495121747832,0.577729844954282,0.0665039825053149,0.554204143949475,0.6016823663896287,0.09086350401242574,0.005048990633674733,0.046639157721692553,0.3807273335929403,0.32328271920689283
A33,A,Completeness Framing,30,0.6213025350233489,0.11874851529931427,0.5779747331554369,0.6639033800311317,0.5766195021033416,0.08351186992894431,0.5475564803452241,0.607587216826768,0.11421415011088053,0.008008537209661165,0.05989673259659753,0.3395713420649028,0.4138207696999113
A34,A,Completeness Framing,30,0.4151523237714031,0.13568425073273016,0.3661200661552146,0.46167160051145206,0.6041724789855596,0.09340984722685046,0.5715314649017211,0.6382039616778806,0.08034805655479431,0.002671193530788979,0.023099995293340593,0.4404142145138436,0.32866690611052846
A35,A,Completeness Framing,30,0.45140593729152767,0.14855969683524456,0.3983585306871248,0.5050392900822771,0.6003973655763514,0.07800415709468572,0.5730752210435061,0.6297875110852872,0.07160793741544087,0.002753826327563494,0.03285159788865417,0.4132705896142926,0.337583336710102
B01,B,Lexical Filter,30,0.47059150544807643,0.14956034294504414,0.41894900767178117,0.5259658661329776,0.5844494872575069,0.1014824041273065,0.5493151884418738,0.6218448845923803,0.08766730427742005,0.00661047445090914,0.031211666067390446,0.37125306925327245,0.3583113389193184
B02,B,Lexical Filter,30,0.3693862575050033,0.13413548515692766,0.32153414776517675,0.41960479208361123,0.6079543123943217,0.08944975097730426,0.5765239005601405,0.640583041901586,0.05870205958684285,0.003580943677668924,0.02747710924963018,0.4313092682438191,0.3219075693748891
B03,B,Lexical Filter,30,0.4962336001778965,0.11082759422931111,0.45382828830331323,0.5332473315543695,0.5371204862704992,0.06927439721302418,0.5134892916285652,0.5634128238390846,0.0771959920724233,0.003998990385382744,0.012011460439922746,0.3565200594882628,0.17286744911430613
B04,B,Theme Isolation,30,0.8153274405158994,0.11042285439551068,0.7747444824327329,0.8527562402712919,0.4462550176756671,0.07714539842128586,0.41961444189732505,0.47354671829581657,0.2291766146818797,0.016316357062056742,0.03362215070777256,0.25900932170997887,0.18908960379970577
B05,B,Theme Isolation,30,0.5853341116299755,0.1281370342563282,0.5378323187680677,0.6293448132088059,0.499370100142618,0.06183188434425087,0.4786904831748284,0.5223470456708998,0.14217117826143902,0.005487003209201956,0.02829282115339209,0.3097990292889542,0.19123564478423866
B06,B,Theme Isolation,30,0.6372787413831443,0.11293535745391958,0.5979077857460531,0.6778193239937738,0.4870194176283568,0.04280338472370284,0.47178997972374115,0.502708579472915,0.12406264344851176,0.004473110614489548,0.03233374134865367,0.2646565649626529,0.17605870908333196
B07,B,Theme Isolation,30,0.5921219702023571,0.12386265161698563,0.5476492244829887,0.6359974983322214,0.5435350614731033,0.053291559708641315,0.5246374092819603,0.5629699052569296,0.11244552532831828,0.0032541730801440723,0.06271626737134837,0.3772008248609974,0.225971931612326
B08,B,Theme Isolation,30,0.6009561930175672,0.11918099512349276,0.5580058511229707,0.6430957026906826,0.5329621176768572,0.06818191859857596,0.5096273674461651,0.5584739335083408,0.12256063222885132,0.005314780336330028,0.0332992192457235,0.36554843139886783,0.21617767831517593
B09,B,Persona / Tone,30,0.4183566822325995,0.10649788405830474,0.3778820880587058,0.45578435623749164,0.4634934979700716,0.044818628245782505,0.44784794894069924,0.47993957314722724,0.11811553835868835,0.003722095417074781,0.018571813894790682,0.21526673523021028,0.14158542393189336
B10,B,Persona / Tone,30,0.44027295975094505,0.12728044249629883,0.3948385173448965,0.4859119134978874,0.6489788048387107,0.061161547366313455,0.6266497856761983,0.670961255081877,0.13071389396985372,0.004448376183340114,0.04261943371565937,0.3135241133807541,0.7661236909735533
B11,B,Persona / Tone,30,0.3649466310873916,0.1365977020918126,0.3173054119412942,0.41410345786079605,0.6180932497476985,0.09928882200176693,0.5842307765302127,0.6549641902304866,0.06272744933764139,0.0019112727326852433,0.031225183117765794,0.45721218926289,0.33263985296297405
B12,B,Persona / Tone,30,0.5670697131420948,0.16578618220241736,0.5066212613964864,0.6242042333778075,0.53418077257963,0.06637066239329523,0.5107022105731462,0.5590664044576276,0.10635028481483459,0.005039511859708325,0.0409946050927842,0.3386559710049764,0.23276518661528825
B13,B,Persona / Tone,30,0.45817711807871914,0.12065592563718204,0.4161897931954636,0.5019684372915276,0.5270931556578414,0.050751445099499505,0.5100426920719735,0.5463123704865137,0.06900486747423808,0.00433697288334607,0.013121752061804656,0.3415996655971698,0.14054087875410914
B14,B,Persona / Tone,30,0.536054591950189,0.08047602999824643,0.5078333333333334,0.5649139426284188,0.48747160153646557,0.046142640474088954,0.4707945883716121,0.5041438119829816,0.12798343698183695,0.0053550292277632925,0.05445630381513587,0.21959718668706,0.2472238439549175
B15,B,Meta-reflection,30,0.4976128530131198,0.1202324306163949,0.45523932621747826,0.5429132338225483,0.5264006660030719,0.054041275381715936,0.5074131594068124,0.5458946035229821,0.0936050812403361,0.006415928893788875,0.029961285893725594,0.2965163901021258,0.2402478478538493
